x,y,z,Cell type,u,v,w
-1021.50867,2794.1392,-738.80646,IRS - Henle's layer,3.079933516531288,11.397515002049577,-7.681498315692024
-851.8425,2814.5378,-878.61163,IRS - Henle's layer,-0.1906337769516679,11.133231401550114,2.512630829623048
-626.00555,2700.0652,-1054.6576,IRS - Henle's layer,6.234359313445908,16.594363915461386,-3.318610336530799
-1008.92126,1754.0367,-649.0028,IRS - Henle's layer,0.7960203975761516,8.929534252593989,-1.0499796561439383
-237.71005,772.0689,-321.8877,TAC-2,-1.1317916241143025,15.37208171615716,-0.298417414048423
-797.9585,1307.0164,-777.51465,TAC-1,-1.7027049926916544,16.36017191544215,2.9342225463885616
683.93854,2671.491,-253.59984,TAC-2,-1.119149765166776,3.265124197544905,-0.5729450370430993
917.5072,2373.9912,-85.49263,TAC-2,0.4620788846375311,9.350261179903852,-2.2122325207687195
-120.66654,2507.5684,-654.28894,TAC-2,8.008253869430467,5.989434312718703,-1.613048237253297
-924.63696,2131.6416,-598.2385,IRS - Henle's layer,-0.1678139050040605,-4.280997756904695,6.519325597094301
-579.02814,752.3643,-261.43674,TAC-1,3.3252068563165893,5.310647380938726,1.1878350865961664
-990.733,3278.9492,-793.90924,IRS - Henle's layer,4.422984334533521,25.670573705012465,-8.786496385229517
-1023.5787,3241.048,-791.02795,IRS - Henle's layer,6.025485823509556,3.0467672513916324,-5.08905058624249
-949.781,1921.9412,-562.6132,IRS - Henle's layer,-4.990055061008908,42.35990227698584,-12.099205854072869
-957.2022,1722.9523,-685.2168,IRS - Henle's layer,0.3408302029508949,22.30361041484744,-6.413601051608223
-819.24854,3241.4448,-816.451,IRS - Henle's layer,-4.374460712898932,7.3983422518302975,-3.8546042776831233
-589.19696,2701.0532,-813.6519,IRS - Henle's layer,-1.23212132391326,27.146187211479724,-2.427625825344959
-792.5513,2663.6238,-958.41736,IRS - Henle's layer,-5.854511904680314,21.523510785546183,1.9734874553181123
-443.2488,3429.473,-1116.9636,IRS - Henle's layer,1.18542026038599,-1.3504011550979085,-1.208021360268962
-724.6764,1846.1268,-573.5943,IRS - Henle's layer,-9.463673013991256,27.03775538603621,-10.266213770403384
-667.31177,2557.8967,-943.3353,IRS - Henle's layer,-6.311283469836338,13.335980209749035,2.2157683919442555
-947.641,1411.7719,-690.2068,IRS - Henle's layer,-3.0437084455411494,10.789682301873473,-2.902923167644034
-831.8873,1169.0347,-371.21225,IRS - Henle's layer,-4.758790904584184,-2.9414723015269737,-2.97491042432075
-810.8465,2849.1494,-850.2075,IRS - Henle's layer,-7.059557837131438,4.75159231534475,5.9339511278561625
426.71417,-583.2318,2185.3418,HS - Cortex,1.776629605023276,2.5662628648450663,1.5485713013804565
-249.3668,3492.1309,-1038.4149,IRS - Henle's layer,-11.207714464949465,9.583373383058309,3.7256299086257054
-539.88885,1257.8035,-535.03107,TAC-1,2.0603041417213843,11.273104779428587,-3.84805493255726
-566.3558,4176.7964,-1174.4806,IRS - Henle's layer,1.0475424369744883,-0.4579779633965136,-1.0384278145484127
-977.86707,1357.1943,-582.9525,IRS - Henle's layer,-1.9500404045929955,23.106338308047413,-2.933352705796488
798.2732,1847.1165,40.300205,TAC-2,2.282802990165744,-5.205290464162145,-0.1231922112721943
-725.022,4240.1143,-1146.4883,IRS - Henle's layer,-0.6255888871478146,0.8427850051910536,-3.220752454647316
-519.4765,3898.441,-1209.8912,IRS - Henle's layer,-5.924641265566638,8.680859418721296,3.023588155366171
-898.694,1064.0862,-379.25766,IRS - Henle's layer,-3.6584796522091367,-4.751483865351984,-0.732224193528432
-307.38733,651.4272,-384.655,TAC-1,1.3922724078727278,25.97229768956988,-2.621417721867392
808.81476,800.6631,371.14343,TAC-2,-0.6079160538870294,-7.483212021924602,-2.3707320811292067
-841.5511,1828.9325,-746.94794,IRS - Henle's layer,-4.23562681096908,40.60874010016167,-4.5847416130606335
-666.2868,3274.7415,-780.4453,IRS - Henle's layer,1.8458245507033888,10.197797615680305,-4.69651018324375
797.48444,2576.0525,-181.09927,TAC-2,-6.723372965522331,3.8487483864948446,-2.2106071643813614
-124.33634,3779.1604,-727.98645,IRS - Henle's layer,13.131581177642518,-2.3100110807998844,8.709230870003282
-953.28394,3731.1335,-882.642,IRS - Henle's layer,4.855213556908404,23.601375888912045,-8.599684815653847
-911.23456,3091.998,-761.3301,IRS - Henle's layer,-0.3539644618718951,21.200486443755505,-7.94421493515591
-525.6167,3344.3796,-1099.3022,IRS - Henle's layer,-11.372784610892529,29.01477402410209,-3.1562833546873827
-941.94617,3674.4287,-880.1857,IRS - Henle's layer,0.1785061867367884,21.75860659225322,-4.847845255158395
-911.66583,3157.6729,-814.8904,IRS - Henle's layer,8.991502405153147,14.241680923923726,1.884375554591428
-928.6487,3711.6243,-878.12573,IRS - Henle's layer,3.834379425492674,6.019451661471094,0.8780092531559636
1426.7621,1333.4902,545.3524,TAC-2,6.640082459435245,-6.659478573234736,-0.5243638877785713
-714.0018,1696.6313,-798.0027,TAC-1,-2.264000158004686,37.07026784471456,-10.99082146971738
-572.54333,-130.42358,57.456715,TAC-1,3.0282950416526444,-9.358117634839168,11.200241218418023
-379.5379,3665.1187,-1059.3289,IRS - Henle's layer,1.1700312767833738,-0.0995771645477284,0.5656549878145832
-956.0595,1834.9518,-540.4985,IRS - Henle's layer,-2.3769405694125405,-2.418258945769617,-1.2652058239155612
-438.03387,3804.2139,-920.82495,IRS - Henle's layer,15.474815627869194,12.214615485935704,-2.1159249607947936
-914.01733,2363.0706,-708.32513,IRS - Henle's layer,0.077436096577962,-12.971749925792974,3.08580480033442
-880.91876,2975.348,-824.3609,IRS - Henle's layer,-0.9759160604343528,28.060598199696447,-3.850508233137634
-978.6791,3504.2761,-810.1408,IRS - Henle's layer,4.211856497849251,14.246991781715758,-3.63354307176736
643.16455,2814.0852,-365.80017,TAC-2,4.393839003872884,6.059982970559192,0.1908276148852031
488.9095,2659.3882,-369.18607,TAC-2,-7.013615178202879,11.109540589369802,-4.005106656647413
-323.8715,3507.7415,-1030.7865,IRS - Henle's layer,9.930392292855014,3.816718318603491,-0.4826690952764052
-1036.7418,3245.2358,-798.3299,IRS - Henle's layer,10.953852815197708,33.569355438028545,-9.381682678204472
-388.53415,3806.3733,-995.0929,IRS - Henle's layer,5.457611931912876,1.1980972337786848,11.996859814772185
707.3935,1490.8839,118.249054,TAC-2,-2.6492650218896445,-8.509255464560512,-1.9131143517162128
-510.44794,2947.46,-1027.9418,IRS - Henle's layer,-5.004693293873268,29.096216014615823,-1.863706973888232
-946.5971,1655.7946,-645.71344,IRS - Henle's layer,-0.4242636126707013,11.755748367735242,-1.88597146730836
-202.99962,3656.962,-767.37085,IRS - Henle's layer,6.119011030103473,3.1572096067713256,7.467804547812951
-542.9571,1612.9868,-515.1306,TAC-2,0.2893102186853316,-4.225348840524071,-1.0608910843379058
-408.12158,1397.5608,-407.33844,TAC-2,-1.899191765758944,6.614687417489132,-4.3989752073213415
-872.6892,3022.5254,-808.9475,IRS - Henle's layer,-2.583318147252172,8.922994976262661,1.0565159169619969
-914.06244,2499.2383,-682.1378,IRS - Henle's layer,1.597530727122396,2.5982466573624654,2.744944945434206
-931.3973,2955.0278,-734.7972,IRS - Henle's layer,-11.37023467941143,2.740865420612811,1.106617926065074
-6.3124743,2713.5752,-629.7636,TAC-2,-3.034617895615725,7.844100478078328,-0.0626104545086631
-613.1341,42.07803,-108.01567,TAC-1,0.4744687090027146,11.637002831128378,-3.339454404522393
-443.2525,3284.7278,-1094.8911,IRS - Henle's layer,0.657149706136855,9.550043377614358,5.348504678177894
-714.9014,2171.887,-995.92126,IRS - Henle's layer,-1.4659783869782328,-5.858828868923891,1.3990011190207603
-625.688,2327.5862,-962.45294,IRS - Henle's layer,2.131440032488503,-1.5535918019519288,-0.2673365490792851
-531.3192,3477.3796,-1128.116,IRS - Henle's layer,-3.715136222198948,26.052932766569267,-6.044871208200344
-910.1485,1749.529,-715.42926,IRS - Henle's layer,0.3100691447530139,6.928099533470525,-1.800380280066581
-896.5278,1484.476,-490.86234,IRS - Henle's layer,-1.7024543803795182,-4.250111584916286,-2.449430532625048
-159.5584,3606.7358,-923.7786,IRS - Henle's layer,-2.8020409576835785,6.136634064081993,3.521220205028069
-1014.4288,2654.0105,-782.05115,IRS - Henle's layer,-2.615861564540748,22.5864460518934,0.5795453240664012
-867.7846,2389.3552,-837.246,IRS - Henle's layer,-5.344784532495538,6.480486103823506,0.0955124011897858
-994.06335,1719.4022,-665.5494,IRS - Henle's layer,-2.932729720335024,13.73604807448618,-2.429661856108973
-727.97485,2402.4238,-639.18805,IRS - Henle's layer,-2.117587804114732,-36.500941824414106,9.866843015933242
-931.0916,3427.879,-749.5338,IRS - Henle's layer,11.909933830187072,20.72709358232101,-3.1381255367694885
-351.53604,3504.993,-1006.6377,IRS - Henle's layer,-8.958281329308193,12.358380860817986,9.4038030348014
3403.858,496.60767,-253.565,HS - Medulla,0.5492210227574916,0.9337054357928362,0.4858207473337652
2066.4524,791.69794,134.02333,HS - Medulla,15.018874025988035,-0.0509162590108481,-0.1228347564288924
-928.15265,2166.007,-779.1567,IRS - Henle's layer,-1.725319272379326,17.17063261422226,-0.2015195727177158
-798.3406,1442.9738,-759.5774,TAC-1,-0.0859137511049318,6.142400634876512,-0.433228980518308
-906.16583,2734.847,-848.0635,IRS - Henle's layer,12.871257475390884,8.823802889359111,-3.946591222937631
-647.4669,2350.947,-966.64435,IRS - Henle's layer,1.313583086495944,-0.6943292567907905,-1.5658736994117484
-708.44995,2630.6846,-995.8017,TAC-1,-8.085056125061408,0.4435341929561918,4.352891372206134
-993.856,2188.1516,-647.24164,IRS - Henle's layer,-0.0763149002980337,21.30116840541234,-2.3391088315232604
-420.28717,3314.4922,-1103.8033,IRS - Henle's layer,-0.8047017085007862,-5.599114253477043,1.8570976328057087
-232.71277,3383.9268,-1009.4867,IRS - Henle's layer,-4.290793778845992,2.122934154851171,2.9659629468019
-340.03482,3702.1401,-1028.5454,IRS - Henle's layer,-8.432882836959482,5.015469729465494,10.047036918937192
-627.7279,2860.9563,-1065.5682,IRS - Henle's layer,-6.41152440806084,6.130149706236403,-0.0720990420614234
-1033.9868,3105.3691,-798.0962,IRS - Henle's layer,8.965998551073852,9.147776033156626,-5.899372091490901
-987.21515,2952.1328,-769.77454,IRS - Henle's layer,-2.768267945701247,18.341984063122705,2.2318784792729174
523.9414,1665.3041,-55.237076,TAC-2,2.433559055332354,-5.287558202724007,0.7311085550507708
-601.74774,2865.6763,-1082.3436,IRS - Henle's layer,-3.378003178855415,21.32500725848192,2.0771691112256843
-466.58798,3516.0623,-947.94415,IRS - Henle's layer,7.662815384874122,16.950324023298503,-2.5815605457389927
37.05214,3621.533,-810.82605,IRS - Henle's layer,15.421482364489613,11.805847589785577,8.847749539706426
-818.38135,2769.0127,-814.14355,IRS - Henle's layer,-1.139585470466665,8.636852885094541,-5.611057149200807
823.5071,2454.8962,-146.9602,TAC-2,0.2643136397428948,6.276058049889623,0.562087108055645
-922.29675,3803.2932,-910.3803,IRS - Henle's layer,5.033830780041033,12.45072888664236,-6.017352323588548
6.8970118,3415.6538,-739.14124,IRS - Henle's layer,-3.86641795119952,6.01725876704396,2.1544577597203016
823.5727,1665.0168,118.74996,TAC-2,4.672873106923928,-8.64961405410385,0.9445019043028988
-620.0809,4017.0825,-1059.6138,IRS - Henle's layer,2.9255899789903377,3.750276651909116,-7.579967515590176
-236.33759,3173.5732,-778.8852,IRS - Henle's layer,-3.097776520118949,-1.8894012673751337,-1.6887617341249814
911.7505,2278.2678,-19.66086,TAC-2,-4.582294421787794,18.05713562845715,-5.662637159255885
-545.63715,3067.4104,-1064.488,IRS - Henle's layer,-1.862380547419014,-4.467066689777193,2.7648262920747344
-808.1193,3259.885,-902.4883,IRS - Henle's layer,15.20321763498687,13.716304626449688,-5.487229501440016
-546.71375,1160.507,-680.94305,TAC-1,0.6649765164158895,33.848941506005815,-6.4414104441321545
-511.11627,3724.4456,-1159.0475,IRS - Henle's layer,4.190831100246893,11.242747329778693,9.862508623129616
-556.7571,3201.3062,-1032.9774,IRS - Henle's layer,-11.142300444734042,20.46462046358673,-4.564979604918137
-836.4322,738.45294,-389.1798,IRS - Henle's layer,-1.7807060910113035,6.084431506226014,-3.5826572671386026
-931.5597,1875.4391,-520.14844,IRS - Henle's layer,-2.828406491088428,24.10091485721261,-5.317891770487228
-997.20734,2913.837,-756.71326,IRS - Henle's layer,5.216641544586242,27.503383667271013,-3.537374616220834
-339.28088,3530.143,-1044.2593,IRS - Henle's layer,-9.659176097689809,5.976438511956496,8.22970832361461
-487.98566,3526.7383,-1134.3981,IRS - Henle's layer,3.359513748729836,2.276428177637537,-1.559003358566006
-917.08545,3096.5989,-850.9415,IRS - Henle's layer,4.934341957445683,13.650662853940096,-3.8260893988030658
-1052.2544,1432.1362,-655.42847,TAC-1,-3.0681474766440857,9.88151242925819,-0.4320296143548218
-388.03693,3368.7827,-980.2438,IRS - Henle's layer,0.6638591171433322,-1.098842934479066,-0.5721662899349352
-678.3975,4286.1113,-1198.6697,IRS - Henle's layer,-1.851681207284826,2.213109815829012,0.5075625543358514
-173.48091,3594.324,-967.39465,IRS - Henle's layer,-5.655164844465382,5.041688372589867,1.2371746077744603
109.94449,3618.057,-840.3491,IRS - Henle's layer,2.5716150158041664,10.201768667432946,10.46894008067182
-689.8003,-674.4623,-521.7421,TAC-1,1.4136135458316232,0.6882291445650188,0.4194711663537214
-577.71295,2574.1694,-973.0167,IRS - Henle's layer,0.6048545736087442,28.971629965984324,-5.89566315110157
575.63385,2818.1567,-399.7591,TAC-2,-0.4453163886431233,9.258817693065186,-3.486734168448662
188.88855,3649.784,-793.7368,IRS - Henle's layer,-8.28155394901337,9.51366730272127,1.7862398133802564
-682.6549,3102.201,-1036.8909,IRS - Henle's layer,2.6844283960626,31.69763202194797,-10.163020377975068
-513.19336,3751.4226,-1193.1855,IRS - Henle's layer,-8.674339138431124,14.5582821938513,4.182074930638168
-861.84,3491.1958,-745.3604,IRS - Henle's layer,2.5921520991898523,8.629374499935992,2.4966753837865627
-1538.0211,-389.85938,-1243.5138,TAC-1,-1.806773687080784,2.137259612145215,-2.0040448171855347
-665.3653,1382.6042,-461.33588,IRS - Henle's layer,1.287916266606577,18.3223672122095,-3.3035294033387705
-405.5328,3198.4075,-1015.55743,IRS - Henle's layer,-6.174137162428459,9.893987295533336,3.0312595664510984
-757.89496,2595.0945,-875.6728,IRS - Henle's layer,-13.794936350267148,9.3818599359436,4.227333089666563
298.97342,-2006.0483,-730.90295,IRS - Huxley's layer,5.168118678131968,-1.5477181996421312,-0.7764487508403776
-1030.4691,2535.6255,-680.4631,IRS - Henle's layer,-2.9789168397697985,-7.068275441413689,-3.6670281595643535
-721.35626,2316.142,-935.0181,IRS - Henle's layer,-0.9400524990920784,0.5660339244886847,-3.0260976301707974
-650.72064,1143.2334,-546.77386,TAC-1,-4.963240689450595,-1.359597972175574,1.2337959687613445
-336.59253,3683.5674,-1072.9609,IRS - Henle's layer,-7.937871834271855,7.041501389483786,3.020618611624947
-1041.8654,2233.2017,-723.7394,IRS - Henle's layer,-4.954009416045638,14.79781306893163,1.4561032862328185
-705.19336,2569.0698,-759.8418,IRS - Henle's layer,1.7292291219700011,8.608513861789273,-2.0942735572318383
-881.37695,3828.914,-917.4511,IRS - Henle's layer,1.343041888316393,20.49658422338481,-11.255722734204976
-712.34375,3064.4653,-990.77966,IRS - Henle's layer,-7.358935536978178,12.732610434406988,3.2152744015826697
-661.32227,2969.5996,-1002.50885,IRS - Henle's layer,-0.1606275684433659,30.805920168620013,-0.9179173524344434
-720.2753,2752.5215,-1020.9528,IRS - Henle's layer,7.284558931842667,24.85742738283924,-2.2247933077930004
-624.3326,3232.0771,-1040.9014,IRS - Henle's layer,-14.881362932659542,1.754666171050739,9.37172273886578
-385.98883,1579.0972,-412.68912,IRS - Henle's layer,1.8302611800272808,17.837713339046296,-3.701771091268999
-490.1306,3222.7288,-1095.5239,IRS - Henle's layer,-10.463581053573002,9.788989682794432,3.995182833484895
-850.45917,2449.031,-796.9459,IRS - Henle's layer,3.053668161843905,20.075819689873374,-0.9445904567517188
-529.0945,3385.0037,-1151.5677,IRS - Henle's layer,-3.819804715366271,15.466033451298006,3.825280627323009
-515.5034,3294.8936,-1075.2302,IRS - Henle's layer,-8.873031666061598,2.796101457787292,7.311785540037364
-605.3765,4121.9106,-1217.0836,IRS - Henle's layer,-3.771821964001859,10.67690776783721,-0.4307796312333403
-839.9697,2800.1292,-939.9864,IRS - Henle's layer,5.445039646642842,19.35781139282125,-3.504753059410558
-968.41455,2991.1306,-761.1643,IRS - Henle's layer,5.40015930622308,16.706019620991253,-0.7121837019261309
-278.76926,3704.2888,-732.2893,IRS - Henle's layer,23.323537028655583,-1.2393757056239532,0.4359535009505778
-154.00577,3746.2148,-736.4972,IRS - Henle's layer,10.4345853175377,5.126061131343782,6.906379000517941
-1045.6906,2638.4038,-738.33997,IRS - Henle's layer,1.0684142279887066,24.54604073232443,-2.22208926751756
752.7289,2645.4749,-213.64645,TAC-2,-4.182480597596228,1.2381037892520474,-1.3002609385215145
-326.61542,3542.6807,-1054.5625,IRS - Henle's layer,2.284921503373605,18.72989575514406,11.476647241796126
-1046.0135,1930.9829,-737.6574,IRS - Henle's layer,-0.0346755039349412,19.39340181090333,-5.838675993458471
-471.47964,3098.4062,-1036.023,IRS - Henle's layer,1.1337760595112611,-0.1277233943087758,0.2844345387947236
62.794502,2715.0647,-622.1983,TAC-2,0.84954232630573,13.669390507887009,-0.4776580842831034
-918.40955,2981.9119,-759.5382,IRS - Henle's layer,10.689875380253095,4.813559734334557,1.1322486109948868
-667.21155,3600.5952,-900.20355,IRS - Henle's layer,-10.692542606494644,12.750313176164044,-1.057162944516793
-1040.2021,2731.5789,-729.4702,IRS - Henle's layer,-0.0053623124382606,5.975577381342989,-0.0930513661160006
-761.1859,3433.9268,-807.91815,IRS - Henle's layer,11.693246128246436,14.323932027675962,4.326596838791328
-1770.157,-860.2901,-1104.6943,TAC-1,2.25990462800266,-5.847443238086758,1.7394406263374436
-1038.3041,2849.3662,-762.473,IRS - Henle's layer,2.198270266225624,28.977299092104783,-2.356905113916049
-874.6415,1397.1073,-605.112,IRS - Henle's layer,-1.1262190189647645,4.721911646546627,-2.673180123592983
-939.13293,3631.7544,-830.4833,IRS - Henle's layer,-0.8522330378611598,-2.325636945941933,2.295386352730365
-831.3542,2217.5234,-636.4985,IRS - Henle's layer,-0.5306261498180761,10.32197661997776,-0.6772746091665217
733.6417,2612.1294,-229.37341,TAC-2,-0.1494015982192366,18.14853309239571,-3.749121234268968
396.1203,2833.7751,-492.1384,TAC-2,-2.5301363363975256,15.69573685034709,-3.516061579890614
-958.72614,2417.894,-682.2248,IRS - Henle's layer,-0.6403499543973893,19.3223652672077,-5.655553837584368
-930.569,3765.164,-872.71844,IRS - Henle's layer,3.822879574342087,4.64404944631865,-3.384271220179399
-907.1202,3206.579,-766.1227,IRS - Henle's layer,4.610159510877149,20.160208212683337,-0.0170351166060439
-644.61066,1349.2207,-750.552,TAC-1,-2.3567646298275067,17.252568988768193,-3.122256081578412
-555.9699,3494.9766,-780.83466,IRS - Henle's layer,-2.44581617809267,17.406616646883123,3.2598327668610505
-666.19,1532.431,-771.5242,TAC-1,0.976451966248419,-5.3535558977146565,-0.0982927424546795
-784.52747,1886.0825,-731.61487,IRS - Henle's layer,1.1243272453787283,-6.018542433115033,-2.559046989534973
-391.8235,3782.3035,-1069.8594,IRS - Henle's layer,-6.789290348207073,3.4602924048069768,4.947792056243209
984.2257,1288.0668,366.89255,TAC-2,0.9700623689107146,10.450750523474063,-0.3737777239754753
-861.0503,2870.6414,-806.445,IRS - Henle's layer,-0.1618465097248245,23.59733966446776,-4.770233846356978
-978.25757,2936.1099,-751.4982,IRS - Henle's layer,1.1958814772334585,20.5450247879096,-3.283533420543581
-471.56442,3247.0913,-1098.4241,IRS - Henle's layer,3.154304824095469,-2.416790775282313,6.414967198932261
-825.5315,520.4024,-395.622,IRS - Henle's layer,-6.663507421367187,4.901434978095003,-0.5227954657101793
-791.10187,3601.1953,-743.59595,IRS - Henle's layer,18.675673868279887,14.94251445698829,5.4009875017931215
-917.5188,3503.2034,-753.7119,IRS - Henle's layer,2.3871034805580056,-14.706608927251152,5.207482462788604
-991.94037,2104.8599,-730.9025,IRS - Henle's layer,-1.6314201968239914,-9.968393905658925,2.8556490134744736
-651.89526,2741.7744,-934.80096,IRS - Henle's layer,3.109322461413616,17.959944700553685,-0.2871420441496072
-926.26184,1705.727,-591.6527,IRS - Henle's layer,0.9459102255767544,-2.022223461272169,-3.4599966501995367
-902.69714,1733.0355,-585.09845,IRS - Henle's layer,-5.866365345320351,-8.760814684825164,-1.549426762533285
-1051.332,2797.0227,-732.7002,IRS - Henle's layer,1.0560141365228073,13.233783062119509,-0.5020697426295551
-586.45044,-201.53448,-875.42206,TAC-1,4.610572074930889,10.15980828572338,-3.3887045251290897
825.92615,1413.4813,231.91151,TAC-2,1.528440052519746,22.757034351263098,-3.793324903075145
-763.62463,2947.5898,-814.9137,IRS - Henle's layer,5.104060425785439,17.47402708910445,-3.176409964622537
-929.8096,3498.605,-750.20636,IRS - Henle's layer,6.414066204994451,4.820873883160908,-1.134704534442459
-726.79755,2671.5125,-979.618,IRS - Henle's layer,-7.093933215796264,11.694547247756766,1.1310482616907955
-321.7064,3542.0413,-1093.7026,IRS - Henle's layer,-2.106207938424653,6.412856698503555,4.365835381759373
-388.08353,3735.5034,-963.3035,IRS - Henle's layer,10.735676067276488,-2.812221303496508,-2.463623489418957
616.4566,1841.107,-37.690617,TAC-2,-8.487928514281874,10.123998798404354,-6.159717867899375
-1038.2694,2941.4868,-746.0577,IRS - Henle's layer,5.225915866967373,5.63456708488533,-0.8194155133788081
-953.9858,2473.9507,-783.9593,IRS - Henle's layer,1.7559318511326996,2.314408337616568,-0.1328780177657511
-972.8749,3242.5488,-756.7422,IRS - Henle's layer,-4.28345416590104,-10.232136296486658,4.716108177750213
189.76056,3359.6353,-857.944,IRS - Henle's layer,3.040920692938187,-1.6196822209912762,-0.9225748874835416
-228.21838,2678.192,-685.47833,IRS - Henle's layer,-5.501435962857842,7.52795816911412,-0.7677579077330329
1109.2217,2129.0027,104.429794,TAC-2,-10.23104081448909,23.35949995480332,-6.511310012882726
-402.71457,3494.5576,-1129.3932,IRS - Henle's layer,3.859908488898707,6.161516398347362,2.051052345820884
-342.95325,3495.4148,-1100.4312,IRS - Henle's layer,6.8300195760429405,7.846680456909578,6.169734982839456
-1007.73804,2743.764,-770.24,IRS - Henle's layer,-3.866133993659048,13.76174016310959,2.289215360156598
-1039.8978,3315.4312,-797.95123,IRS - Henle's layer,10.5995855642259,11.992658291547777,-4.853407203334857
-813.72327,2717.4343,-862.8496,IRS - Henle's layer,8.956829844212738,4.670510511457136,1.4350042017572509
-674.1557,2790.2866,-1018.36646,IRS - Henle's layer,11.00792608375177,32.61284479359883,-6.695850243253823
-504.9747,3014.3901,-589.10944,IRS - Henle's layer,-3.706444554896203,17.98813149062662,-5.735568260285028
-844.64484,3319.8813,-822.696,IRS - Henle's layer,18.282941987037912,15.406803426573424,0.2067793089125935
-658.9041,2463.8293,-1007.0171,IRS - Henle's layer,0.0167685604300781,20.2460827474818,-1.737861150630363
-23.683838,3583.6248,-919.7326,IRS - Henle's layer,10.8972227522266,7.373209784113651,12.166919395827586
-492.78912,3029.1333,-956.58307,IRS - Henle's layer,-0.5211080107164208,5.691680039777877,-0.3103235372979749
711.563,2683.3455,-230.71037,TAC-2,-0.2703097507748122,20.10580594890119,-4.593561942339024
-974.4391,2539.5864,-791.756,IRS - Henle's layer,5.675927044518689,18.751545385384063,-4.653879440816881
-703.6809,1888.1611,-707.1931,IRS - Henle's layer,-3.7974231832952015,1.811931828277304,0.9187260475320635
-411.00833,1174.5681,-352.5861,TAC-2,-1.4023413855913478,-9.101353180358396,1.2080143024173315
-388.6449,3848.0654,-1076.5342,IRS - Henle's layer,-0.8853740625405159,-2.449129884919344,5.953955311114391
-445.04553,3453.1106,-1146.8083,IRS - Henle's layer,-4.231197377043773,10.469827516092092,3.895534771659
-949.10345,3702.082,-863.6884,IRS - Henle's layer,8.78949455972657,24.148598430588216,-5.95187007566317
-93.98529,647.0063,-237.2876,TAC-2,-7.8177570938353105,11.420248738747471,-5.355043401312892
-557.2388,3973.2922,-1219.5303,IRS - Henle's layer,-7.252691819533499,16.163750764888544,-3.1510976236813315
-788.00305,1848.229,-633.7595,IRS - Henle's layer,0.7555765969027205,-1.1177037465129545,-0.3646737860767456
13.130001,3548.481,-818.2467,IRS - Henle's layer,-4.2250553503586685,6.997048679248118,2.9470445565114214
-847.23944,3501.4856,-762.24286,IRS - Henle's layer,8.238876555016732,15.210584047050723,1.4518705703438133
-898.8346,1841.9335,-683.23267,IRS - Henle's layer,0.8849793361800012,13.91810313837518,-3.6889424453851047
-403.4956,1411.903,-382.4406,TAC-2,1.5744261312697494,-2.0981684666931533,1.1639800482347449
-509.17645,2703.7693,-755.93884,IRS - Henle's layer,8.683231339889671,11.07462472780257,1.4901531670664256
-315.4068,1233.0308,-307.89166,TAC-2,-3.145273084227705,-1.8365078047537144,-3.3390858212131294
-908.5772,1601.6447,-669.5759,IRS - Henle's layer,-2.943570015894741,-7.801176809242438,-0.1739593912280473
-780.662,4002.649,-1071.5199,IRS - Henle's layer,0.7499676312017984,13.302677689333128,-2.8752560098041995
-1047.9015,2537.1987,-719.06024,IRS - Henle's layer,-4.044518224357976,-7.022508250522839,-0.9878151552987676
-593.62177,2638.3142,-1040.3706,IRS - Henle's layer,4.114568960416029,-9.20050632573001,-2.7475599142301577
-972.92706,1843.5079,-514.17847,IRS - Henle's layer,-2.4290015788012176,-9.35529092685986,6.652353106816375
-226.65617,3046.391,-574.5959,IRS - Henle's layer,-4.987761682785278,0.3023548320237743,-0.4316074427881757
643.96375,2652.086,-254.3739,TAC-2,-6.33350551330819,12.1110831156896,-6.178693796780935
-1611.4727,-620.5947,-1043.0189,TAC-1,-7.305431953032034,12.148573607107112,-3.8817006980524846
-127.43229,2890.2988,-738.74274,IRS - Henle's layer,-0.1723780885714512,17.834259106210737,-1.7947608003313078
-862.78955,2542.124,-842.67206,IRS - Henle's layer,0.1332839615960655,27.730529008046567,-3.638210140061994
-582.95874,1259.6895,-518.28973,TAC-1,6.487606206426447,8.88129145986837,-1.411000657114978
-864.1328,3548.234,-743.12445,IRS - Henle's layer,12.30767509805444,6.85834374860536,-2.945936324065048
-369.07288,-427.61615,-160.87291,TAC-2,3.6220440907718,-4.107297904089497,3.544136980275504
-926.59766,2226.731,-605.3943,IRS - Henle's layer,5.272712665762644,1.438599049821952,-0.2142469524441385
1449.8351,1474.4258,552.91046,TAC-2,-2.400369166050969,19.207239900171537,-5.096718537712585
-563.8294,1130.516,-421.7088,TAC-2,1.4991574774296943,-5.304638277187915,-0.5704406147734011
-678.22266,173.32076,-810.8054,TAC-1,-1.3920063840236327,6.2259001789894,-2.0877727136252138
-204.54794,3480.3965,-1014.13074,IRS - Henle's layer,0.9810784220420988,4.329906835028496,2.5049710374995
-495.11127,3594.6868,-1169.1842,IRS - Henle's layer,-4.517127609317848,24.997294940390343,-5.018450352380838
-499.0972,3344.3438,-1130.5172,IRS - Henle's layer,0.02534515571783,-2.296812154184269,5.153416217803432
-380.10178,2381.9238,-733.73413,IRS - Henle's layer,-2.876290679727587,3.64942706964115,2.322634053115134
-827.7606,2004.2975,-642.5103,IRS - Henle's layer,2.3419085940359152,1.4162859383200932,-1.1825268739561825
-529.7329,3425.8872,-1118.2332,IRS - Henle's layer,8.056067831694268,13.216155903561566,6.667900811515766
